,TF,Target,Mode,PMID,TF_age,Tg_age
6053,Srf,Ckm,Activation,20404088,Eukaryota,Euk+Bac
6054,Srf,Ctgf,Activation,17215322,Eukaryota,
6055,Srf,Egr1,Repression,16456537,Eukaryota,Opisthokonta
6056,Srf,Egr1,Unknown,12496415,Eukaryota,Opisthokonta
6057,Srf,Fos,Unknown,18557893;9813041,Eukaryota,Eumetazoa
6058,Srf,Hmgxb4,Unknown,20511232,Eukaryota,Eumetazoa
6059,Srf,Kcnmb1,Activation,19801679,Eukaryota,Vertebrata
6060,Srf,Klf3,Unknown,20404088,Eukaryota,Opisthokonta
6061,Srf,Mmp14,Activation,12654640,Eukaryota,Eumetazoa
6062,Srf,Mmp2,Activation,12654640,Eukaryota,Eumetazoa
6063,Srf,Myh11,Activation,9529161,Eukaryota,Euk+Bac
6064,Srf,Mylk,Activation,15550397,Eukaryota,Eukaryota
6065,Srf,Myod1,Activation,23406902,Eukaryota,Eumetazoa
6066,Srf,Nppa,Activation,16597624,Eukaryota,Vertebrata
6067,Srf,Tagln,Activation,14970199,Eukaryota,Eukaryota
6068,Srf,Tgfb1i1,Activation,21984848,Eukaryota,Eukaryota
6069,Srrt,Sox2,Activation,22198669,Eukaryota,Eumetazoa
6070,Sry,Sox9,Activation,18454134;19933217;22294746,Opisthokonta,Eumetazoa
6071,Sry,Sox9,Repression,15056615,Opisthokonta,Eumetazoa
6072,Sry,Wt1,Unknown,16571910;18244926,Opisthokonta,Opisthokonta
6073,Ssb,Lamb1,Activation,21896617,Eukaryota,Eumetazoa
6074,Stat1,App,Unknown,9841227,Vertebrata,Eumetazoa
6075,Stat1,Bace1,Unknown,18341989,Vertebrata,Eumetazoa
6076,Stat1,Cd36,Activation,17533179,Vertebrata,Eukaryota
6077,Stat1,Cd40,Unknown,20006573,Vertebrata,Vertebrata
6078,Stat1,Cebpd,Activation,15930175,Vertebrata,Eumetazoa
6079,Stat1,Cfb,Activation,11745388,Vertebrata,Eumetazoa
6080,Stat1,Ciita,Activation,11464288;9491997,Vertebrata,Opisthokonta
6081,Stat1,Cxcl10,Activation,15006601,Vertebrata,Mammalia
6082,Stat1,Cxcl10,Repression,22022583,Vertebrata,Mammalia
6083,Stat1,Cxcl10,Unknown,16709871,Vertebrata,Mammalia
6084,Stat1,Cxcl9,Unknown,16709871,Vertebrata,Mammalia
6085,Stat1,Duox2,Unknown,23296709,Vertebrata,Euk+Bac
6086,Stat1,Egr1,Unknown,16951379,Vertebrata,Opisthokonta
6087,Stat1,Fcgr1,Activation,12130529,Vertebrata,Eumetazoa
6088,Stat1,Fcgr1,Unknown,14734612,Vertebrata,Eumetazoa
6089,Stat1,Gbp2,Activation,17293456,Vertebrata,Eukaryota
6090,Stat1,Gfi1,Activation,19505891,Vertebrata,Eumetazoa
6091,Stat1,Ifnb1,Activation,18322222,Vertebrata,Vertebrata
6092,Stat1,Ifng,Unknown,12130529,Vertebrata,Vertebrata
6093,Stat1,Il27,Unknown,18292493,Vertebrata,Mammalia
6094,Stat1,Il6,Repression,19703987,Vertebrata,Vertebrata
6095,Stat1,Irf1,Activation,11870615,Vertebrata,Vertebrata
6096,Stat1,Irf7,Activation,12768031,Vertebrata,Vertebrata
6097,Stat1,Irf9,Unknown,8990168,Vertebrata,Eumetazoa
6098,Stat1,Mdm2,Repression,14602726,Vertebrata,Eumetazoa
6099,Stat1,Mt1,Activation,9854025,Vertebrata,Mammalia
6100,Stat1,Nos2,Activation,10586055;11870615;12162464;12417260;12667213;8995425,Vertebrata,Euk+Bac
6101,Stat1,Nos2,Unknown,17689680;18274639;18656624,Vertebrata,Euk+Bac
6102,Stat1,Pdcd1,Activation,18771758,Vertebrata,Vertebrata
6103,Stat1,Pou3f1,Unknown,20687925,Vertebrata,Eumetazoa
6104,Stat1,Pparg,Unknown,15339920,Vertebrata,Vertebrata
6105,Stat1,Rc3h1,Activation,25062971,Vertebrata,Eumetazoa
6106,Stat1,Runx2,Unknown,12923053,Vertebrata,Eumetazoa
6107,Stat1,Socs1,Activation,12438448,Vertebrata,Vertebrata
6108,Stat1,Socs3,Activation,10359822,Vertebrata,Eumetazoa
6109,Stat1,Tbx21,Activation,11752460,Vertebrata,Eumetazoa
6110,Stat1,Tbx21,Unknown,22438254,Vertebrata,Eumetazoa
6111,Stat1,Trp53,Activation,14602726,Vertebrata,Opisthokonta
6112,Stat1,Upp1,Activation,20544543,Vertebrata,Cellular_organisms
6113,Stat2,Irf7,Activation,12768031,Eukaryota,Vertebrata
6114,Stat2,Pdcd1,Activation,18771758,Eukaryota,Vertebrata
6115,Stat2,Trp53,Unknown,22198284,Eukaryota,Opisthokonta
6116,Stat3,Akt1,Activation,16007214,Vertebrata,Eukaryota
6117,Stat3,Bace1,Unknown,18341989,Vertebrata,Eumetazoa
6118,Stat3,Batf,Activation,12444555,Vertebrata,Vertebrata
6119,Stat3,Batf,Unknown,21296860,Vertebrata,Vertebrata
6120,Stat3,Bcl2,Repression,22260960,Vertebrata,Opisthokonta
6121,Stat3,Bcl2,Unknown,10748100,Vertebrata,Opisthokonta
6122,Stat3,Bcl2l1,Repression,20067773,Vertebrata,Eumetazoa
6123,Stat3,Cav1,Activation,21622714,Vertebrata,Eumetazoa
6124,Stat3,Cav1,Repression,21622714,Vertebrata,Eumetazoa
6125,Stat3,Ccl20,Unknown,22319003,Vertebrata,Vertebrata
6126,Stat3,Ccnd1,Unknown,12147685;16510571;23329648,Vertebrata,Vertebrata
6127,Stat3,Ccnd2,Unknown,12147685,Vertebrata,Eumetazoa
6128,Stat3,Ccnd3,Unknown,8661116,Vertebrata,Eumetazoa
6129,Stat3,Cdkn1b,Unknown,10918585,Vertebrata,Eumetazoa
6130,Stat3,Cdkn2d,Activation,10779764,Vertebrata,Euk+Bac
6131,Stat3,Cebpd,Activation,10867011,Vertebrata,Eumetazoa
6132,Stat3,Cebpd,Unknown,16293640,Vertebrata,Eumetazoa
6133,Stat3,Col1a1,Activation,22684844,Vertebrata,Eumetazoa
6134,Stat3,Cxcl11,Activation,17202361,Vertebrata,Vertebrata
6135,Stat3,S1pr1,Activation,21102457,Vertebrata,Vertebrata
6136,Stat3,Eed,Unknown,18201968,Vertebrata,Eukaryota
6137,Stat3,Egr1,Activation,25012664,Vertebrata,Opisthokonta
6138,Stat3,Entpd1,Activation,22406269,Vertebrata,Eukaryota
6139,Stat3,Epor,Unknown,15730854,Vertebrata,Vertebrata
6140,Stat3,Fos,Activation,14737107,Vertebrata,Eumetazoa
6141,Stat3,Fos,Unknown,16293640;8071311,Vertebrata,Eumetazoa
6142,Stat3,Gfap,Activation,17161614,Vertebrata,Eukaryota
6143,Stat3,Gfap,Unknown,11740937;23832770,Vertebrata,Eukaryota
6144,Stat3,Gfi1,Repression,22406269,Vertebrata,Eumetazoa
6145,Stat3,Hamp,Unknown,25232250,Vertebrata,Mammalia
6146,Stat3,Hgf,Activation,17967179,Vertebrata,Eukaryota
6147,Stat3,Hgf,Unknown,16407846,Vertebrata,Eukaryota
6148,Stat3,Hif1a,Activation,16007214;17557905;18644974,Vertebrata,Eumetazoa
6149,Stat3,Igfbp5,Activation,12611881,Vertebrata,Eumetazoa
6150,Stat3,Il10,Unknown,18848473,Vertebrata,Vertebrata
6151,Stat3,Il12a,Repression,19185846,Vertebrata,Vertebrata
6152,Stat3,Il17f,Unknown,16698929,Vertebrata,Eumetazoa
6153,Stat3,Il21,Unknown,17884812,Vertebrata,Vertebrata
6154,Stat3,Il23a,Activation,19185846,Vertebrata,Mammalia
6155,Stat3,Il6,Activation,11049111,Vertebrata,Vertebrata
6156,Stat3,Jak3,Activation,14976041;16518416,Vertebrata,Eumetazoa
6157,Stat3,Klf4,Activation,19951688,Vertebrata,Eumetazoa
6158,Stat3,Lif,Activation,19951688,Vertebrata,Vertebrata
6159,Stat3,Ly6a,Unknown,24038534,Vertebrata,Vertebrata
6160,Stat3,Maf,Activation,15728480,Vertebrata,Eumetazoa
6161,Stat3,Mdc1,Unknown,20804538,Vertebrata,Euk+Bac
6162,Stat3,Mir21a,Activation,23416424,Vertebrata,
6163,Stat3,Mmp1a,Unknown,16205632;17460772,Vertebrata,Mammalia
6164,Stat3,Mmp2,Activation,15116091,Vertebrata,Eumetazoa
6165,Stat3,Mmp9,Activation,18985009,Vertebrata,Vertebrata
6166,Stat3,Mmp9,Repression,20067773,Vertebrata,Vertebrata
6167,Stat3,Mt1,Activation,9854025,Vertebrata,Mammalia
6168,Stat3,Muc1,Unknown,15485908,Vertebrata,Mammalia
6169,Stat3,Myc,Repression,20067773,Vertebrata,Eumetazoa
6170,Stat3,Myc,Unknown,15673569,Vertebrata,Eumetazoa
6171,Stat3,Nhlh2,Activation,24486192,Vertebrata,Eumetazoa
6172,Stat3,Nkx2-5,Unknown,20522556,Vertebrata,Eumetazoa
6173,Stat3,Nos2,Activation,14978160,Vertebrata,Euk+Bac
6174,Stat3,Nostrin,Repression,21183735,Vertebrata,Eumetazoa
6175,Stat3,Nr0b1,Unknown,18471437,Vertebrata,Eumetazoa
6176,Stat3,Nt5e,Activation,22406269,Vertebrata,Euk+Bac
6177,Stat3,Pcsk1,Unknown,18356286,Vertebrata,Eumetazoa
6178,Stat3,Phb,Unknown,17324931,Vertebrata,Euk+Bac
6179,Stat3,Pik3r1,Unknown,15793565,Vertebrata,Eumetazoa
6180,Stat3,Pkd1,Unknown,18356286,Vertebrata,Eumetazoa
6181,Stat3,Pnp,Unknown,16293640,Vertebrata,Euk+Bac
6182,Stat3,Prdm1,Activation,20064451,Vertebrata,Opisthokonta
6183,Stat3,Pten,Activation,22055460,Vertebrata,Eukaryota
6184,Stat3,Rc3h1,Activation,25062971,Vertebrata,Eumetazoa
6185,Stat3,Reg3g,Unknown,23401489,Vertebrata,Eumetazoa
6186,Stat3,Rela,Repression,12057007,Vertebrata,Eumetazoa
6187,Stat3,Rnls,Unknown,25295465,Vertebrata,Eumetazoa
6188,Stat3,Slc9a3,Unknown,17276988,Vertebrata,Mammalia
6189,Stat3,Socs3,Activation,10359822;19759305;22179221,Vertebrata,Eumetazoa
6190,Stat3,Socs3,Unknown,17947670;18571793;22349108,Vertebrata,Eumetazoa
6191,Stat3,Sox6,Activation,21094641;24066135,Vertebrata,Eumetazoa
6192,Stat3,Spi1,Activation,11889125,Vertebrata,Vertebrata
6193,Stat3,Spi1,Unknown,23727242,Vertebrata,Vertebrata
6194,Stat3,Srebf1,Repression,15240880,Vertebrata,Eumetazoa
6195,Stat3,Stat3,Activation,9497331,Vertebrata,Vertebrata
6196,Stat3,Tcf4,Activation,23033267,Vertebrata,Eumetazoa
6197,Stat3,Tgfb1,Activation,16474852,Vertebrata,Eumetazoa
6198,Stat3,Tnf,Unknown,11028563,Vertebrata,Vertebrata
6199,Stat3,Trh,Activation,14764630,Vertebrata,Mammalia
6200,Stat3,Trp53,Repression,16107692,Vertebrata,Opisthokonta
6201,Stat3,Twist1,Activation,23161342,Vertebrata,Eumetazoa
6202,Stat3,Twist2,Activation,23161342,Vertebrata,Eumetazoa
6203,Stat3,Vegfa,Activation,17557905;18021292,Vertebrata,Vertebrata
6204,Stat3,Vip,Activation,18055217,Vertebrata,Vertebrata
6205,Stat3,Wnt3a,Unknown,18724388,Vertebrata,Eumetazoa
6206,Stat3,Il10,Unknown,15972681,Vertebrata,Vertebrata
6207,Stat4,Ifng,Activation,14734615;15459017,Vertebrata,Vertebrata
6208,Stat4,Ifng,Unknown,11801649;24415943,Vertebrata,Vertebrata
6209,Stat4,Il18r1,Unknown,17380127,Vertebrata,Vertebrata
6210,Stat4,Irf4,Unknown,16272311,Vertebrata,Eumetazoa
6211,Stat4,Nos2,Activation,15459017,Vertebrata,Euk+Bac
6212,Stat4,Prdx3,Unknown,14660657,Vertebrata,Euk+Bac
6213,Stat4,Tbx21,Activation,17575072,Vertebrata,Eumetazoa
6214,Stat4,Ifngas1,Activation,22851706,Vertebrata,
6215,Stat5a,Ar,Unknown,19417088,Opisthokonta,Vertebrata
6216,Stat5a,Bcl2l1,Activation,10979976,Opisthokonta,Eumetazoa
6217,Stat5a,Bcl2l1,Unknown,10428780;15677477,Opisthokonta,Eumetazoa
6218,Stat5a,Cdkn2b,Activation,21038417,Opisthokonta,Euk+Bac
6219,Stat5a,Clnk,Activation,15358227,Opisthokonta,Eumetazoa
6220,Stat5a,Csf2,Unknown,18945591,Opisthokonta,Mammalia
6221,Stat5a,Csf3,Repression,17710127,Opisthokonta,Vertebrata
6222,Stat5a,Csn1s1,Unknown,16293640,Opisthokonta,Mammalia
6223,Stat5a,Csn2,Activation,12954634;18583090,Opisthokonta,Mammalia
6224,Stat5a,Csn2,Repression,11604235,Opisthokonta,Mammalia
6225,Stat5a,Csn2,Unknown,12060651;14646587;16973758,Opisthokonta,Mammalia
6226,Stat5a,Dpagt1,Activation,12649593,Opisthokonta,Eukaryota
6227,Stat5a,Dpf3,Unknown,24155890,Opisthokonta,
6228,Stat5a,Epor,Unknown,15730854,Opisthokonta,Vertebrata
6229,Stat5a,Fam89b,Activation,10482620,Opisthokonta,Eumetazoa
6230,Stat5a,Grb10,Unknown,16293640,Opisthokonta,Eumetazoa
6231,Stat5a,Il10,Activation,23797738,Opisthokonta,Vertebrata
6232,Stat5a,Il2ra,Activation,10210776;11278301,Opisthokonta,Mammalia
6233,Stat5a,Il9,Activation,24879792,Opisthokonta,Mammalia
6234,Stat5a,Il9,Unknown,23376058;23727894,Opisthokonta,Mammalia
6235,Stat5a,Mir21a,Unknown,21469086,Opisthokonta,
6236,Stat5a,Nr3c1,Repression,11435608,Opisthokonta,Vertebrata
6237,Stat5a,Pck1,Unknown,22977252,Opisthokonta,Cellular_organisms
6238,Stat5a,Pdk4,Unknown,22698918,Opisthokonta,Eukaryota
6239,Stat5a,Prf1,Unknown,20096607,Opisthokonta,Vertebrata
6240,Stat5a,Psap,Unknown,16293640,Opisthokonta,Eukaryota
6241,Stat5a,Sftpb,Activation,21317380,Opisthokonta,Eukaryota
6242,Stat5a,Socs2,Unknown,25088465,Opisthokonta,Eumetazoa
6243,Stat5a,Socs3,Unknown,17609438,Opisthokonta,Eumetazoa
6244,Stat5b,Ar,Unknown,19417088,Eukaryota,Vertebrata
6245,Stat5b,Ccnd2,Unknown,12586844,Eukaryota,Eumetazoa
6246,Stat5b,Csn2,Activation,16584384,Eukaryota,Mammalia
6247,Stat5b,Dpf3,Unknown,24155890,Eukaryota,
6248,Stat5b,Slc10a1,Activation,16584384,Eukaryota,Euk+Bac
6249,Stat6,Bcl2l1,Activation,11369758,Vertebrata,Eumetazoa
6250,Stat6,Csn2,Unknown,9199300,Vertebrata,Mammalia
6251,Stat6,Egr1,Unknown,16951379,Vertebrata,Opisthokonta
6252,Stat6,Fcer2a,Activation,9686563,Vertebrata,
6253,Stat6,Foxp3,Unknown,18400747,Vertebrata,Eumetazoa
6254,Stat6,Gata3,Activation,21605467,Vertebrata,Opisthokonta
6255,Stat6,Gfi1,Activation,19505891,Vertebrata,Eumetazoa
6256,Stat6,Hand2,Activation,19324016,Vertebrata,Eumetazoa
6257,Stat6,Il24,Unknown,21357535,Vertebrata,Vertebrata
6258,Stat6,Il4,Activation,12218118,Vertebrata,Mammalia
6259,Stat6,Il4,Unknown,25037220;8760793,Vertebrata,Mammalia
6260,Stat6,Il9,Unknown,23727894,Vertebrata,Mammalia
6261,Stat6,Itgb3,Activation,11241672,Vertebrata,Eumetazoa
6262,Stat6,Ncoa3,Activation,15145939,Vertebrata,Eumetazoa
6263,Stat6,Tfec,Unknown,15908341,Vertebrata,Vertebrata
6264,Stat6,Tnf,Unknown,11028563,Vertebrata,Vertebrata
6265,Stat6,Zfp157,Unknown,23315963,Vertebrata,Eumetazoa
6266,Sufu,Gli2,Activation,25760946,Eumetazoa,Vertebrata
6267,Sufu,Gli2,Repression,23034632,Eumetazoa,Vertebrata
6268,Sufu,Gli3,Repression,20360384,Eumetazoa,Eumetazoa
6269,Suz12,Bcl2l11,Unknown,23852375,Eukaryota,Mammalia
6270,Suz12,Cdh1,Unknown,18519590,Eukaryota,Vertebrata
6271,Suz12,Dkk1,Unknown,19351856,Eukaryota,Eumetazoa
6272,Suz12,Mir200b,Repression,20832727,Eukaryota,
6273,Syt1,Cdh5,Unknown,24458710,Eumetazoa,Vertebrata
6274,Syt1,Myc,Unknown,12783888,Eumetazoa,Eumetazoa
6275,Taf12,Cyp24a1,Unknown,23426901,Eukaryota,Euk+Bac
6276,Taf4b,Zbtb16,Unknown,15774719,Eumetazoa,Eumetazoa
6277,Taf4b,Ret,Unknown,15774719,Eumetazoa,Eumetazoa
6278,Taf4b,Stra8,Unknown,15774719,Eumetazoa,Eumetazoa
6279,Taf9,Trp53,Activation,11278372,Eukaryota,Opisthokonta
6280,Tal1,Ccnd1,Activation,16368887,Eumetazoa,Vertebrata
6281,Tal1,Epb42,Repression,15930267,Eumetazoa,Vertebrata
6282,Tal1,Epb42,Unknown,10395794,Eumetazoa,Vertebrata
6283,Tal1,Epb42,Activation,16800816,Eumetazoa,Vertebrata
6284,Tal1,Erg,Activation,21536859,Eumetazoa,Eumetazoa
6285,Tal1,Kit,Unknown,12239153,Eumetazoa,
6286,Tal1,Myog,Repression,22773876,Eumetazoa,Eumetazoa
6287,Tal1,Pdzk1ip1,Activation,23319051,Eumetazoa,Vertebrata
6288,Tal1,Runx1,Activation,17823307,Eumetazoa,Eumetazoa
6289,Tal1,Smad6,Activation,21576367,Eumetazoa,Eumetazoa
6290,Tal1,Tcf3,Repression,16778172,Eumetazoa,Eumetazoa
6291,Tal1,Tfdp2,Activation,24607859,Eumetazoa,Eukaryota
6292,Tardbp,Add2,Unknown,25602706,,Euk+Bac
6293,Tardbp,Ran,Unknown,25155018,,Eukaryota
6294,Tax1bp3,Myod1,Repression,11751456,Eumetazoa,Eumetazoa
6295,Tbp,Csrp3,Unknown,7835344,Euk_Archaea,Eukaryota
6296,Tbp,Fgf23,Unknown,15671080,Euk_Archaea,Vertebrata
6297,Tbp,Fos,Activation,15767669,Euk_Archaea,Eumetazoa
6298,Tbp,Nf1,Repression,15767669,Euk_Archaea,Eukaryota
6299,Tbp,Ntrk1,Repression,19643914,Euk_Archaea,Eukaryota
6300,Tbp,Polr2f,Unknown,22013162,Euk_Archaea,Euk_Archaea
6301,Tbp,Prg2,Activation,1698607,Euk_Archaea,Mammalia
6302,Tbpl1,Nf1,Activation,15767669,Eumetazoa,Eukaryota
6303,Tbpl1,Prm1,Unknown,21383078,Eumetazoa,Mammalia
6304,Tbpl1,Prm2,Unknown,21383078,Eumetazoa,Mammalia
6305,Tbpl1,Tnp1,Unknown,21383078,Eumetazoa,Mammalia
6306,Tbr1,Auts2,Unknown,20615956,Eumetazoa,Vertebrata
6307,Tbx1,C1qbp,Repression,22982415,Eumetazoa,Eukaryota
6308,Tbx1,Fgf10,Unknown,15175244;23093675,Eumetazoa,Eumetazoa
6309,Tbx1,Fgf8,Activation,20214979,Eumetazoa,Eumetazoa
6310,Tbx1,Flt4,Activation,23945394,Eumetazoa,Vertebrata
6311,Tbx1,Mef2c,Repression,22367967,Eumetazoa,Opisthokonta
6312,Tbx1,Pitx2,Activation,16556915,Eumetazoa,Eumetazoa
6313,Tbx1,Pitx2,Repression,20816801,Eumetazoa,Eumetazoa
6314,Tbx1,Ripply3,Repression,21177346,Eumetazoa,Eumetazoa
6315,Tbx1,Ywhae,Repression,22982415,Eumetazoa,Eukaryota
6316,Tbx18,Snai2,Unknown,23469079,Eumetazoa,Eumetazoa
6317,Tbx19,Pomc,Activation,11290323,Eumetazoa,Vertebrata
6318,Tbx2,Cdkn1a,Repression,18025091;23341776,Eumetazoa,Eumetazoa
6319,Tbx2,Cdkn1b,Repression,23341776,Eumetazoa,Eumetazoa
6320,Tbx2,Cdkn2a,Repression,11062467,Eumetazoa,Mammalia
6321,Tbx2,Gja1,Repression,15354864,Eumetazoa,Eumetazoa
6322,Tbx2,Gja3,Unknown,15354864,Eumetazoa,Eumetazoa
6323,Tbx2,Grem1,Repression,23633963,Eumetazoa,Eumetazoa
6324,Tbx2,Mycn,Repression,15843407,Eumetazoa,Opisthokonta
6325,Tbx2,Nppa,Repression,12023302,Eumetazoa,Vertebrata
6326,Tbx2,Tyrp1,Repression,9710594,Eumetazoa,Vertebrata
6327,Tbx20,Mef2c,Activation,15843409,Eumetazoa,Opisthokonta
6328,Tbx20,Nkx2-5,Activation,15843409,Eumetazoa,Eumetazoa
6329,Tbx20,Nppa,Repression,14978031,Eumetazoa,Vertebrata
6330,Tbx20,Tbx2,Repression,19661464,Eumetazoa,Eumetazoa
6331,Tbx21,Gata3,Unknown,16520391,Eumetazoa,Opisthokonta
6332,Tbx21,Hand2,Activation,21048154,Eumetazoa,Eumetazoa
6333,Tbx21,Ifng,Activation,17229448;21061434,Eumetazoa,Vertebrata
6334,Tbx21,Ifng,Unknown,19818655;21642544;24415943,Eumetazoa,Vertebrata
6335,Tbx21,Il21,Repression,15684054,Eumetazoa,Vertebrata
6336,Tbx21,Il23r,Unknown,21702922,Eumetazoa,Mammalia
6337,Tbx21,Il4,Activation,21321581,Eumetazoa,Mammalia
6338,Tbx21,Il7,Activation,21321581,Eumetazoa,Vertebrata
6339,Tbx21,S1pr5,Activation,19808259,Eumetazoa,Eumetazoa
6340,Tbx21,Spp1,Activation,16286640;16604075,Eumetazoa,Mammalia
6341,Tbx21,Ifngas1,Activation,22851706,Eumetazoa,
6342,Tbx3,Bglap,Repression,19115250,Eumetazoa,Vertebrata
6343,Tbx3,Cdkn1a,Repression,18444963,Eumetazoa,Eumetazoa
6344,Tbx3,Gja1,Repression,21538160,Eumetazoa,Eumetazoa
6345,Tbx3,Gja5,Repression,15158141,Eumetazoa,Eumetazoa
6346,Tbx3,Hnf1b,Repression,19140222,Eumetazoa,Eumetazoa
6347,Tbx3,Ibsp,Repression,19115250,Eumetazoa,Vertebrata
6348,Tbx3,Nppa,Repression,15158141;18444963,Eumetazoa,Vertebrata
6349,Tbx3,Onecut1,Repression,19140222,Eumetazoa,Eumetazoa
6350,Tbx3,Runx2,Repression,19115250;21455926,Eumetazoa,Eumetazoa
6351,Tbx3,Sp7,Repression,19115250,Eumetazoa,Vertebrata
6352,Tbx4,Shox2,Unknown,24347445,Vertebrata,Eumetazoa
6353,Tbx5,Atp2a2,Activation,18378906,Eumetazoa,Eukaryota
6354,Tbx5,Fgf10,Activation,12490567,Eumetazoa,Eumetazoa
6355,Tbx5,Id2,Unknown,17604724,Eumetazoa,Eumetazoa
6356,Tbx5,Ifi204,Activation,16556596,Eumetazoa,Mammalia
6357,Tbx5,Nppa,Activation,14978031,Eumetazoa,Vertebrata
6358,Tbx6,Dll1,Unknown,15986483,Eumetazoa,Eumetazoa
6359,Tbx6,Hes7,Activation,23326414,Eumetazoa,Vertebrata
6360,Tbx6,Mesp2,Activation,18849530;20346937,Eumetazoa,Mammalia
6361,Tbx6,Mesp2,Unknown,16505380,Eumetazoa,Mammalia
6362,Tbx6,Myf5,Activation,19561075,Eumetazoa,Eumetazoa
6363,Tcf12,Acta2,Activation,12663487,Eumetazoa,Eukaryota
6364,Tcf12,Cldn4,Unknown,21325057,Eumetazoa,Vertebrata
6365,Tcf12,Id2,Unknown,7589553,Eumetazoa,Eumetazoa
6366,Tcf12,Myog,Activation,16847330,Eumetazoa,Eumetazoa
6367,Tcf12,Ptcra,Activation,11490000,Eumetazoa,
6368,Tcf12,Ptcra,Unknown,11581319,Eumetazoa,
6369,Tcf12,Smarcc1,Unknown,15016815,Eumetazoa,Eukaryota
6370,Tcf12,Tcra,Activation,12566462,Eumetazoa,
6371,Tcf19,Ccne1,Repression,15051733,Vertebrata,Eukaryota
6372,Tcf20,Mmp3,Unknown,10995766,Eumetazoa,Mammalia
6373,Tcf21,Akr1b8,Repression,15919722,Eumetazoa,Euk+Bac
6374,Tcf21,Ar,Unknown,15919722,Eumetazoa,Vertebrata
6375,Tcf21,Cdkn1a,Repression,12493738,Eumetazoa,Eumetazoa
6376,Tcf21,Nr5a1,Repression,11287187;23313103,Eumetazoa,Eumetazoa
6377,Tcf21,Rhox5,Unknown,15919722,Eumetazoa,
6378,Tcf21,Sf1,Repression,23313103,Eumetazoa,Eukaryota
6379,Tcf3,Acta2,Activation,12663487,Eumetazoa,Eukaryota
6380,Tcf3,Adipoq,Activation,18669923,Eumetazoa,Vertebrata
6381,Tcf3,Aicda,Repression,24747958,Eumetazoa,Vertebrata
6382,Tcf3,Atxn3,Unknown,15233999,Eumetazoa,Eukaryota
6383,Tcf3,Ccl21a,Activation,20022378,Eumetazoa,Mammalia
6384,Tcf3,Ccl21b,Activation,20022378,Eumetazoa,Mammalia
6385,Tcf3,Ccl21c,Activation,20022378,Eumetazoa,
6386,Tcf3,Ccnd3,Activation,15367695,Eumetazoa,Eumetazoa
6387,Tcf3,Cd19,Activation,20022378,Eumetazoa,Mammalia
6388,Tcf3,Cd5,Repression,15001710,Eumetazoa,Vertebrata
6389,Tcf3,Cd7,Unknown,18355446,Eumetazoa,Vertebrata
6390,Tcf3,Cd79a,Activation,12446773,Eumetazoa,Mammalia
6391,Tcf3,Cd79a,Unknown,12415115,Eumetazoa,Mammalia
6392,Tcf3,Cdh1,Repression,11309385,Eumetazoa,Vertebrata
6393,Tcf3,Cdh1,Unknown,23555842,Eumetazoa,Vertebrata
6394,Tcf3,Cdkn1a,Activation,18211587,Eumetazoa,Eumetazoa
6395,Tcf3,Ckm,Activation,18211587,Eumetazoa,Euk+Bac
6396,Tcf3,Cldn4,Unknown,21325057,Eumetazoa,Vertebrata
6397,Tcf3,Col2a1,Activation,19828133,Eumetazoa,Eumetazoa
6398,Tcf3,Ebf1,Unknown,12477815;17101802;18538592,Eumetazoa,Eumetazoa
6399,Tcf3,Epb42,Activation,16800816,Eumetazoa,Vertebrata
6400,Tcf3,Esrrb,Repression,18483421,Eumetazoa,Eumetazoa
6401,Tcf3,Foxo1,Activation,21972416,Eumetazoa,Eumetazoa
6402,Tcf3,Foxp3,Unknown,21131965,Eumetazoa,Eumetazoa
6403,Tcf3,Id1,Activation,17490644,Eumetazoa,Eumetazoa
6404,Tcf3,Igk,Activation,1714414,Eumetazoa,Opisthokonta
6405,Tcf3,Igk,Unknown,12415115;22544934;9671474,Eumetazoa,Opisthokonta
6406,Tcf3,Igll1,Unknown,12415115,Eumetazoa,Vertebrata
6407,Tcf3,Insm1,Activation,17300785,Eumetazoa,Eumetazoa
6408,Tcf3,Kit,Unknown,12239153,Eumetazoa,
6409,Tcf3,Lef1,Repression,22573616,Eumetazoa,Eumetazoa
6410,Tcf3,Mir302a,Repression,24040406,Eumetazoa,
6411,Tcf3,Myl2,Repression,8394227,Eumetazoa,Eukaryota
6412,Tcf3,Nanog,Repression,16894029;18483421;21402155,Eumetazoa,Mammalia
6413,Tcf3,Neurog1,Repression,24832538,Eumetazoa,Eumetazoa
6414,Tcf3,Notch1,Unknown,19605688,Eumetazoa,Eukaryota
6415,Tcf3,Nr0b2,Unknown,14627819,Eumetazoa,Eumetazoa
6416,Tcf3,Nr5a2,Repression,24648413,Eumetazoa,Eumetazoa
6417,Tcf3,Pax5,Unknown,12477815;18538592,Eumetazoa,
6418,Tcf3,Ptcra,Activation,11490000,Eumetazoa,
6419,Tcf3,Smarcc1,Unknown,15016815,Eumetazoa,Eukaryota
6420,Tcf3,Tcl1,Repression,18483421,Eumetazoa,
6421,Tcf3,Tcra,Activation,12566462,Eumetazoa,
6422,Tcf3,Tpt1,Activation,18941177,Eumetazoa,Eukaryota
6423,Tcf3,Ube2i,Unknown,10497239,Eumetazoa,Eukaryota
6424,Tcf3,Ung,Repression,24747958,Eumetazoa,Euk+Bac
6425,Tcf3,Vcam1,Unknown,23042815,Eumetazoa,Eumetazoa
